,Rat,Timepoint_Name,Speed_Group,Belt_Speed,Stride,Step_Length,Step_Duration,Stance_Duration,Step_Height,Mean_Asis_Toe_Height,Variation_Asis_Toe_Height,Mean_Asis_Toe_Height_Stance,Variation_Asis_Toe_Height_Stance,Mean_Asis_Toe_Height_Swing,Variation_Asis_Toe_Height_Swing,Mean_Ankle,Variation_Ankle,Mean_Ankle_Stance,Variation_Ankle_Stance,Mean_Ankle_Swing,Variation_Ankle_Swing,Mean_Knee,Variation_Knee,Mean_Knee_Stance,Variation_Knee_Stance,Mean_Knee_Swing,Variation_Knee_Swing,Mean_Hip,Variation_Hip,Mean_Hip_Stance,Variation_Hip_Stance,Mean_Hip_Swing,Variation_Hip_Swing,Max_Asis_Height,Max_Asis_Height_Stance,Max_Asis_Height_Swing,Max_Hip_Height,Max_Hip_Height_Stance,Max_Hip_Height_Swing,Max_Knee_Height,Max_Knee_Height_Stance,Max_Knee_Height_Swing,Max_Ankle_Height,Max_Ankle_Height_Stance,Max_Ankle_Height_Swing,Min_Asis_Height,Min_Asis_Height_Stance,Min_Asis_Height_Swing,Min_Hip_Height,Min_Hip_Height_Stance,Min_Hip_Height_Swing,Min_Knee_Height,Min_Knee_Height_Stance,Min_Knee_Height_Swing,Min_Ankle_Height,Min_Ankle_Height_Stance,Min_Ankle_Height_Swing,Mean_Asis_Height,Mean_Asis_Height_Stance,Mean_Asis_Height_Swing,Mean_Hip_Height,Mean_Hip_Height_Stance,Mean_Hip_Height_Swing,Mean_Knee_Height,Mean_Knee_Height_Stance,Mean_Knee_Height_Swing,Mean_Ankle_Height,Mean_Ankle_Height_Stance,Mean_Ankle_Height_Swing,Mean_Hip_Toe_Height,Mean_Hip_Toe_Height_Stance,Mean_Hip_Toe_Height_Swing,Mean_Knee_Toe_Height,Mean_Knee_Toe_Height_Stance,Mean_Knee_Toe_Height_Swing,Mean_Ankle_Toe_Height,Mean_Ankle_Toe_Height_Stance,Mean_Ankle_Toe_Height_Swing,variation_mean_asis_height,variation_mean_asis_height_stance,variation_mean_asis_height_swing,Unnamed: 0_x,Unnamed: 0_y,exptype
484,216,week7,speed4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
485,216,week7,speed8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
486,216,week8,speed0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
487,216,week8,speed12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
488,216,week8,speed16,0.16,2.9583333333333335,89.95562257646618,0.6428333333333333,0.44366666666666665,15.055910087555555,50.76634346033227,5.445949935201995,51.325841437220696,4.224082980647435,49.01658821774645,4.376152917694269,83.54504001798762,26.752563129336547,80.45947566652251,19.760395773351508,90.49476532398143,33.881422118409176,86.60111804156104,11.207709361926481,88.68093431555123,8.25291237996703,83.11789321147843,12.204863919229298,115.70049904166406,,116.89096626500934,14.951826355581316,114.2593367968201,13.344348663500137,63.393214918103574,61.99422247368907,61.54734333530667,54.10354818490715,52.806441152280655,50.934847179707276,31.33643175424928,26.983933104292507,30.82078934412092,29.615544438044974,24.819473801429847,29.328139146087768,50.95244689639616,52.14540938871094,54.253809056421424,37.86926989497535,38.49942479911228,39.70873466525525,18.416086896486426,19.704206340567957,21.20335324117664,5.35247163432431,7.399426916073118,6.001400182370813,57.97676518251098,57.726377488946135,58.58827246250311,45.563362640879696,45.44915940818273,45.598147921112314,24.46059921088758,23.258265250457956,26.6766340445752,19.094700395311836,18.529414665842854,20.45822184915285,38.42430836716584,39.09158822956889,36.11637974545936,18.354476635366904,18.479036080132932,17.871611242155016,11.963075884815375,12.307519262588228,10.900130938992023,3.610836519011105,3.0376875786977435,,6.0,6,dreadds
489,216,week8,speed20,0.2,3.84375,72.76894769293892,0.4655,0.2905,18.880926415048922,48.86455807430861,,50.469347303503035,3.7408381693773873,45.873166629093106,4.25551744791785,77.45082579146872,24.906500278017855,74.65235975461331,17.3531387788742,82.16961917097755,31.401389328732133,83.74594531821322,,85.50709015878775,8.94863717585306,79.35861597997645,12.719627079437894,107.16394590420298,15.600818732963026,108.46525195567224,10.116271532575027,102.66283695236706,11.630106269077242,62.24683405837998,60.96843347054348,59.31647007242262,55.36821195997096,52.29584382400178,51.15681915808121,30.66916373389457,27.056894946592834,29.170358132664738,29.437708049737235,24.32233466439201,28.542555730939437,51.368407687197816,52.74238526489865,53.78619346105239,38.69576272781309,41.641050484460536,42.34273841680563,17.25810025266206,18.858485470861112,20.08868575954907,5.641895403735392,7.83247202380401,7.537806243118761,56.74754078914941,56.82822671596094,56.69974135655991,46.541545415584345,46.75369873870942,47.36319751639069,23.95493652356636,22.879146970748973,25.47569754851399,19.002154132986384,18.000943014813593,21.039265205425018,38.58486482299588,40.23824346354383,36.50675123733806,17.02931774814664,17.69943759057172,15.591782993527405,11.647513428232008,12.305742272444375,10.719392317062132,3.2675206067130493,2.574954848760802,1.7931811284189283,6.0,6,dreadds
490,216,week8,speed24,0.24,4.342105263157895,70.81609243526496,0.43799999999999994,0.2596842105263158,24.184174380913394,46.250792925370966,7.078873993271102,47.61948606687725,,43.48265684719223,4.6062776500568745,75.08934129011197,25.73492282834795,71.98075330641011,20.278200073713286,79.32769297246753,28.375491327232698,82.69844925873633,12.31006347723515,85.7679689743553,8.369760114878682,78.0856323654869,10.938371426125755,117.75209326339906,15.287430017503329,117.60844133381096,11.56433978839645,117.52006294699545,13.366992168122596,59.81977568288922,58.75289286910937,57.44058933694007,47.53159568655662,45.67401452220194,44.54188613083951,28.754551896738338,25.530074252026807,27.749225314848935,29.876575570472834,24.24428140213653,28.215122155829373,50.1512188341014,51.81186601634437,52.24626750325862,35.779909879535374,37.59401778677447,38.32106353462816,15.936190848283406,17.369224872834696,18.542543751925486,5.532902303306769,7.113464276897256,7.510505991136199,55.171127386892124,55.308726590355384,55.24382737753212,41.32078480289814,41.44067722337229,41.607585426558344,22.53352565039299,21.67763358208612,23.928300188341435,18.65328132478476,17.668992334558638,20.624605796011817,33.16954910433541,34.6312790021091,30.747814144100506,16.19866684925289,17.219127537851335,15.134190998432263,11.866604329613482,12.077501477424995,11.78882216594963,2.8098264955355643,2.210031740830378,1.670135610485289,6.0,6,dreadds
491,216,week8,speed28,0.28,4.761904761904762,66.4464829982011,0.3955238095238095,0.23114285714285715,,44.92528944202405,,47.203341010769215,,42.33200271374798,4.917808284725817,74.47574587124863,25.71528118413312,72.1427625157639,21.0178499639506,77.61358447058306,28.201763047261963,76.45429816064201,,77.88856545795332,8.982235449251515,74.25939372173143,11.997476522092036,117.74320155190799,14.246463267712976,118.78784644506712,11.44267639513164,116.07562060446246,11.799860991659564,59.547278479076795,58.46714998359293,57.13417208249523,47.04619746064592,44.61255342654603,44.21967593928352,29.27955226534728,25.962873272539376,28.170706884779488,33.064742101151175,26.26102694588577,29.08212022401701,49.8570318872636,51.97908259908519,51.12784918876868,35.09628488493655,36.64543605838752,36.9435418606037,16.576440642901378,17.376164063762133,19.02403279426417,5.412544993448854,6.774757366585499,7.5548719865360905,54.98593400929225,55.505485037994994,54.257145426769405,40.81196433871659,40.60348163144697,40.797983201009615,22.952166988646486,21.859172540969915,24.306783715556442,19.59537576731197,18.667317484028406,20.381408417743316,31.843888278592203,33.48698448473309,29.73395509756735,18.14450730773835,19.171640464371734,16.58200318602507,11.538008822338938,11.842456044706697,11.244448097667451,3.0626069366581783,2.0221367627418076,1.9793634220636125,6.0,6,dreadds
492,216,week8,speed32,0.32,4.837209302325581,68.24465384424273,0.39209302325581397,0.23088372093023257,,45.71270096990202,6.930470268020286,47.106832958940366,4.39515985147219,42.419541001477704,4.7272624251370985,76.83652877809591,27.349017550678667,74.6953622373617,21.452107763021736,79.91678777282556,29.064581846604835,78.03815707109266,,82.31015887656051,,71.2537492430607,13.473937320543142,105.23047543098156,,106.53402796217294,16.8775352508006,103.4690564934657,17.526918652851396,58.37800237546192,57.21722025391513,56.37766813339892,51.529580999809745,49.05471330168224,48.64556298955337,29.967904540142673,26.862840560385727,28.002258359926213,34.450535942012685,26.627606385784702,31.058703835784364,49.332735223297625,51.26007133113907,50.91773920593981,36.216602597777324,38.76985723157371,38.243605236049014,16.71939200548641,17.65053736276745,19.27506659659997,6.575231072700416,7.2650218311545105,10.175740997324715,53.95174169739178,54.54516078308452,53.618216124334246,42.93266923653643,43.45129498904759,42.94335438863557,23.168541572434318,22.59937751436804,24.182397595526805,19.315465073509664,18.295781846351197,22.617381171488255,35.493281594446685,36.83384634910198,32.85392667050079,18.27147106201536,19.433149984498552,16.952479317932447,12.004923721975194,12.098030257416923,12.133923225681471,2.8803212317246056,1.8754781057215348,1.8459943084552242,6.0,6,dreadds
493,216,week8,speed4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
494,216,week8,speed8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
495,216,week9,speed0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
496,216,week9,speed12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
497,216,week9,speed16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
498,216,week9,speed20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
499,216,week9,speed24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
500,216,week9,speed28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
501,216,week9,speed32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
502,216,week9,speed4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
503,216,week9,speed8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,dreadds
504,217,baseline,speed0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
505,217,baseline,speed12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
506,217,baseline,speed16,0.16,3.357142857142857,78.87078311602806,0.5605714285714286,0.4032857142857143,17.7581421858228,60.61409066780677,5.037531607541644,61.87613773412408,2.7434259715415314,57.2655850758155,4.249770196088881,50.29223995353764,12.026223957365605,50.07096424767849,10.223961101240041,52.02276444738443,14.22424233786023,76.99102439666946,12.350757630255567,79.51961588468835,9.57620527422881,71.66661677384992,14.671496842540037,111.41271667499373,10.150088669109902,112.37408321761265,9.533686659152673,109.6276600675596,10.547994650054227,69.89117158058261,68.26630643603843,68.90289493712915,54.83904515932313,52.84890466621086,54.06568177468896,25.89040305358518,21.344038125617143,24.624960583579345,32.89022998145167,25.751326149146614,32.23625646353347,63.034109255112206,63.185786307160036,65.80686995542209,46.248052691580554,46.77711954195583,49.56086064338641,13.465907603906347,13.797302595351224,17.931813614797637,3.8709605551755195,4.524001393303112,5.295198605668787,65.94630341754369,65.25056050060952,67.82251019452461,50.169784105786995,49.36878220748327,52.54063312314397,18.220814582278646,16.784670542944337,22.186892973879214,15.360011762728817,13.059612011150593,21.32394185521238,44.83757135605008,45.99435944099782,41.98370800443485,12.95384066905403,13.520651961325854,11.629967855170097,10.920784624096985,11.120877819345724,10.886134039801016,2.0372800671356077,1.4929176321249138,0.9835412725765187,7.0,7,dreadds
507,217,baseline,speed20,0.19437500000000002,3.78125,79.62130699652586,0.5375,0.374875,16.810538572746296,57.70772110686707,4.37395313350679,59.07860838942342,2.454952229839437,54.176047499016235,4.194675248662581,47.736324739532385,13.10371058622901,48.29361094733439,11.189376198099888,49.66727874502592,15.157582129117614,74.4690044197568,12.753840472045775,76.94902451103462,10.095521003766432,69.74634327479896,15.337013220072194,112.27675641636438,10.095120076278848,113.27933051259392,9.528247627699473,110.85892198018111,10.690166943702115,66.20990945256015,64.8800130715446,65.9727251902438,51.79409610686064,50.32766051170609,51.704207258045,23.57684800324496,19.24338689456174,23.081605415801544,33.921534108126494,26.70389169525204,32.99451700834514,58.69254602799337,58.98812815496981,62.08560533763031,41.87290977351134,42.359174143155926,45.6186497965552,12.404423419036197,12.404423419036197,16.60785689606075,3.226806777220868,4.144528302068767,4.005077622957372,62.31847667061332,61.27547593913631,64.53751048984843,46.56412508628867,45.42063264861207,49.42565599397594,15.821535834600576,14.392266739173968,20.216771222970888,14.553748390428096,12.966993632706469,20.732103074700838,41.96448282138443,43.2543266707147,39.06419300314375,12.11946149694223,12.855473404123142,10.687311079982893,11.007821060917609,11.39886214259161,11.096312213153361,2.350493312218419,1.6935666007215908,1.2380965750224628,7.0,7,dreadds
508,217,baseline,speed24,0.24,3.8181818181818183,88.65394411936863,0.4850909090909091,0.3173333333333333,17.419257794817092,63.14957980077804,5.083369306099174,66.00053785455613,2.051549806356778,58.19996785478329,4.915495737531959,53.270072808104175,11.440123608198899,53.47651844697032,8.594398688120895,,14.954094605739579,80.33490482863385,12.83261139567813,82.96108216305375,9.690281607309641,75.66209496780085,15.344923254064936,111.2761058703486,10.982442215642163,112.18927844269187,10.49569917877319,109.82324522387837,11.632212992514859,71.27011575972449,70.30514003936769,70.58716406896218,56.984009316103716,55.39529540603685,56.431191010825735,25.40039648488302,21.580422490386905,25.35681872257269,35.54716128878935,27.46364896772684,35.54716128878935,66.06496822626451,66.122858934433,67.92183107824066,49.463489891603444,49.570141240758105,52.59220207145667,15.720646108353197,15.720646108353197,19.812560977929273,4.706232001940709,5.515753143035206,6.022505128691562,68.28900826356187,67.68021723575023,69.46431144415486,52.8988871643308,51.784465567623016,55.016534895874614,19.52744037041976,17.431244326515504,23.331232810396987,17.393255930049822,14.184382758261645,23.18711916401557,47.75945870154698,50.1047861864289,43.75219130650306,14.388011907635946,15.751564945321396,12.06688922102543,12.253827467266005,12.504703377067537,11.922775574644012,1.5702735337654279,1.226430414799535,0.8861348454226947,7.0,7,dreadds
509,217,baseline,speed28,0.2742105263157895,4.342105263157895,82.20894539370431,0.4427368421052632,0.2883157894736842,16.948341333837746,63.325607273719555,5.0292122444104725,66.0269510162826,2.0798391613352814,58.575317717491686,4.741069260144081,53.361675020620794,11.037460652411808,54.11201131384263,8.474694498651587,51.84550661391171,13.684083468260404,80.41333635408611,13.22766711434918,83.28967223868312,10.008598888363352,75.32969575580591,15.681329987266368,111.00531020738778,10.569914315811628,111.73564559617468,10.215167203208553,109.6258541783119,11.01590091396555,71.73124539383545,70.54950847744959,70.77516524682305,57.15014079084648,55.40067235624941,56.29060137222103,25.77331496806414,21.9761782191621,25.64875527198323,34.801078858397624,28.083657420609747,34.801078858397624,66.10869605043304,66.24701887631267,68.0885581052038,49.71268163848638,49.82410146255055,52.57836180858246,16.227915780709317,16.227915780709317,20.014328359005688,4.7032767072391675,5.568108232761231,5.841425970967748,68.46855599741036,67.76619997797877,69.76891722385349,53.000832693369475,51.93338677855716,54.97651356561454,19.957166402652565,17.93420509748162,23.641925221830103,17.343846579490062,14.260190017424865,22.86570140641425,47.857883969678674,50.19413781686098,43.782914059252725,14.814217678961763,16.194956135785436,12.448325715468288,12.200897855799262,12.52094105572868,11.672101900052436,1.754715201595549,1.310724682063999,0.8720269464756444,7.0,7,dreadds
510,217,baseline,speed32,0.31361406210806314,4.525,81.02102325774408,0.4165,0.2716,16.627921891533404,63.33191619938266,4.8670417183729455,65.94248946696402,2.3028900001513657,58.52391771879407,4.492820527227527,53.13867506099243,11.248575516813247,53.693020163733976,9.180746846398968,52.10487040395087,13.889248856857446,79.95704629254965,13.698285130923091,82.96762662961902,10.783960944387115,74.52693154832127,16.206469819293922,112.21210576337792,11.431058881597771,113.10872145879118,10.991900361478452,110.40883213925318,11.908232772887576,71.68844768932502,70.78271265888527,71.01704866099018,55.755250430581114,54.39657668886209,55.237504294539335,25.348974969652804,21.467499964189933,25.3086687521485,34.41385106393136,28.97018495598881,34.41385106393136,66.30721389569149,66.35865508056119,68.53667247770701,49.16483079413395,49.16483079413395,52.361887704575665,15.81527521341014,15.81527521341014,20.534948434068152,4.933834858529151,5.438875047136538,6.030206242937862,68.61310392077516,67.82348556309643,70.12823033516723,52.16380043487305,51.084860271338464,54.282679162712896,19.606633573515918,17.47801491084847,23.641596874900678,17.212488532677515,14.20800138626698,22.82956774914962,46.88261271348055,49.20386417520607,42.67836654633973,14.325445852123417,15.597018814716074,12.037284258527508,11.931300811285015,12.327005290134585,11.225255132776452,1.7510251326640716,1.3014523565739275,0.790993033882627,7.0,7,dreadds
511,217,baseline,speed4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
512,217,baseline,speed8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
513,217,week2,speed0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
514,217,week2,speed12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
515,217,week2,speed16,0.16,2.357142857142857,86.93557337908237,0.818,0.5088571428571428,10.311404678711673,51.02446652261982,4.151563383191227,51.88488042385101,2.2742330235242405,48.22137130229566,3.6760517524777945,83.97667486962493,28.821205221627377,77.69858022037046,18.1620043531462,95.74957806190552,31.203715787246335,88.43458143634494,9.957299444504045,92.51585516916259,6.214354200671364,84.04613592891944,10.590177609697907,118.69834238803504,7.7874816413839385,120.0108676827381,6.534084037441671,118.76202739060291,7.189606841831021,62.046455637000214,60.07392316622649,58.825169815426115,50.04584168409425,48.77496691185569,47.16394693961461,25.293224997070272,24.801026449599714,21.957357476892394,24.055145063176713,20.113444545781153,22.91600917633925,46.335438561921706,51.120167831445414,48.932145232220314,34.72926793043412,39.88994119916196,37.54373425306228,9.736128225987285,13.164166208183357,12.706174701695476,6.493425197861112,8.221561556707751,9.455114145588814,56.02602403253326,56.332218658272595,54.01333839976245,44.43600707480461,44.94405464882523,42.47395252129886,18.88899505479017,19.285899098097055,17.32085128703655,16.23531435786537,15.123564667026264,17.804391164403643,39.434449564891175,40.496716414403636,36.68198542383207,13.894989195154327,14.838560863675468,11.580067597006813,11.233756847951932,10.676226432604675,12.012424066936854,4.573264425828888,2.568902198740413,3.296860484438466,7.0,7,dreadds
516,217,week2,speed20,0.19625,3.1875,64.89774471399997,0.61525,0.3975,11.320539129872392,53.80959100346612,3.6099093095137054,54.02710002994946,2.8334223860849095,53.479181741713624,2.729705679446746,85.2938496278777,28.910272044788854,79.52898838096009,22.49017831258767,98.73398292258517,28.17935814736507,89.0676558227031,7.981368571993002,89.90338073623104,5.362492896462071,86.75470966774333,9.396089874224028,118.03009341363038,7.742956410043786,119.17269645295121,6.611835348019385,116.14090462190217,7.890979532600958,64.88843549945827,63.33043885944321,63.4361918056346,53.048624964213154,51.469132155584134,51.96560125344591,28.052204507961687,25.96798286924217,26.98763628649973,24.806108389679217,22.618686780391545,24.34074434606174,51.494439221525845,53.43657461847272,56.27081594727927,38.88586612328898,41.07866869127959,44.28496599606605,11.886583594967965,13.38180311277785,17.59829166452995,5.814281046822897,6.908259680675464,9.260341798298466,59.19323843928016,58.50132967111633,60.33354563966465,47.15257134021438,46.284050261752924,48.54774220139721,20.929317755899437,19.817090806490015,22.610167637143515,17.42328811541169,16.623255494569726,19.105844783181283,41.76892390440034,41.80982062058605,41.69337830344619,15.545670320085394,15.342861165323137,15.755803739192496,12.039640679597651,12.14902585340285,12.251480885230267,4.001519908318638,3.1650273228856456,,7.0,7,dreadds
517,217,week2,speed24,0.23600000000000002,3.0,70.45323207036569,0.6437333333333334,0.3506666666666666,13.841433110210522,52.25428043743648,3.428341352076691,52.10140923921825,2.2851721422676605,52.253980157661644,3.704381256505832,86.97782306742724,32.47136648042696,79.38606298661547,23.214840678461425,98.4159688794848,34.3218155891192,89.86336400529584,11.328893945737663,93.48701486291334,8.108671441023592,86.55031498507337,11.675524023200177,119.25351175535312,9.344029758025373,121.25899531546487,8.533095742305678,117.32941642453967,8.76864926109905,63.283427323817065,59.93808233255981,63.14179338947521,51.30959951463292,47.98737768673138,51.166844156169496,27.55317686798121,23.749003158051565,27.46718042724171,26.395921187288582,20.12721611067349,26.28350783008042,51.9937314066991,53.147702160096365,55.129612550044946,39.55511775401312,40.893374339918,43.10875658364317,12.586894637966026,13.80988506120528,17.039909391220906,5.715808082195904,5.971701155027199,8.143147438067222,57.943853403950044,56.51397977254361,59.52421928731455,45.6929992547938,44.33869492933795,47.302059875476964,20.42107126151744,19.05083745598715,22.075920393537835,16.49328325859103,14.61555400677169,18.67285318521609,40.00342628828023,39.92612439601259,40.03182074582406,14.754659471256426,14.638266922661792,14.833900628054698,10.803710292077465,10.202983473446332,11.402614055563184,3.5183951721008717,2.2027333249073218,2.7041593470529977,7.0,7,dreadds
518,217,week2,speed28,0.2816666666666667,3.5,69.17016498728708,0.5543333333333333,0.31066666666666665,12.800570502998733,51.76200851066623,3.542281635032344,52.29317049688749,2.651757452220252,51.14277053758193,3.040807304080045,82.03907197528736,27.24508174169756,76.69738167704797,18.369168833825043,88.56255801695329,31.728966410988523,92.12561118176968,10.21680569710608,95.67052712448272,5.969884065646146,88.49231577617508,11.417012117753027,116.05065773419825,9.150272318976926,116.8716106162089,8.042002663506876,114.39412096793298,9.31140522160853,62.871225704427864,59.096442406445,62.100997947453315,52.406501812350676,48.70120681549611,51.58897400093448,27.634457564569157,23.796602159172263,26.81298775700161,25.756243247113577,19.274446500691703,25.74344357895355,52.26815419244634,53.72501878241639,54.33079744891685,41.073390944507786,42.73761871932379,43.04974632349798,14.346937476447772,16.551714149118705,16.424902868054787,5.763516994570924,6.084048065755244,7.999096610541542,57.47002885265874,56.56780477381827,59.03048655490162,46.6312077296212,45.8605842714529,48.233056987728695,20.58794365964736,20.153051264207317,22.7262563865075,16.396044316868807,14.184802862087947,19.26384220223029,40.92318738762869,41.58594999452213,40.345340970409,15.435342951474231,16.212501305713243,14.843371701133414,10.688023974876293,9.910168585157171,11.376126184910598,3.1659267186913884,1.5780332311542613,2.4762498244818003,7.0,7,dreadds
519,217,week2,speed32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
520,217,week2,speed4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
521,217,week2,speed8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
522,217,week3,speed0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
523,217,week3,speed12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,dreadds
524,217,week3,speed16,0.16,2.6,72.1602548591558,0.7416,0.4688,10.706903364861468,45.85398619389815,3.099433913060154,45.82524441156248,2.673636954105024,45.658287444284355,2.4670285865198034,80.2522724460704,23.33572594427507,72.8021236739124,15.667169736630532,92.67849399321013,23.64029920173638,88.17030318386648,8.249443846619343,89.92643595128246,6.345704207845772,86.02028810525049,8.824942412525107,121.56253527576305,8.65222502664221,123.97138013496313,7.709575955516863,118.16279832100535,7.743090666223783,56.39185460225282,53.967636019990586,54.87815988724666,46.32331533998402,43.62738461223409,45.01620992982627,21.19432291933893,19.348632442744233,20.76342093152249,24.995276113809307,22.473405170774605,24.32435961310923,45.99294195182539,46.9215194633948,49.26380117403508,34.53944872414941,35.93220247006648,38.02862112602465,10.319364092345179,11.347791603593341,13.618523785166266,5.395210715520772,6.824615311940609,7.838248355851711,50.923855709516836,49.93439861176774,52.61435865281055,40.23909398573922,39.02455488356573,42.390772181085566,15.465217027205028,14.159508901330602,17.934114344573903,16.47180412576938,15.101058979138099,18.927029300805355,35.16922447012054,34.91540068336048,35.43470097255937,10.737475137114775,10.522645937227429,11.05703982942974,11.401934610150699,10.991904778932845,11.970958092279158,3.3352552695787923,2.071781054479376,1.8380574770687264,7.0,7,dreadds
525,217,week3,speed20,0.2,3.1875,79.98596982184637,0.66875,0.41525,13.229512146862644,50.028214339149365,3.6356029319798275,50.40626770752234,2.886078328681158,48.088907197096205,2.70232522312248,69.04208176343535,25.633748950366446,65.43027561804917,18.7100011004685,82.32488191217425,26.97661361233238,88.05630603983501,8.868556044927846,90.55959966646013,5.868858782068358,84.09922128157862,10.200421398317433,119.5657161740759,10.343338059168655,121.74777737528834,8.116414828188818,115.72166628343571,10.385583601042745,63.092706955102,60.33019042867469,61.29875557743753,51.22280986982623,48.0086161984824,49.83629940677505,26.77710580297267,23.276739922589616,26.3615483318617,27.38250620740046,22.66829302140113,26.95173574760911,48.66425085988794,50.10562147574785,52.61339067563702,35.605741217575485,37.326915920558136,40.22615996366913,12.013064682744965,13.229576524554934,15.462488650316507,4.88400601948959,6.05387181618045,7.816776511200218,56.4861218239407,54.92727867861962,57.616601852069245,43.920433648367265,41.97370143812192,45.89258647292187,19.216076204590948,17.405438044848225,21.859672975505113,17.209952213375686,14.710764170793931,20.801211164599863,37.46252616357593,37.45269046702464,36.36489181794883,12.97527944065999,13.118746585762537,12.581359208952904,10.94906451793954,10.239432088151412,11.917397024378772,,,,7.0,7,dreadds
